bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
26599.0,Selected Poems,E.E. Cummings/Richard S. Kennedy,4.22,871401541,9.78E+12,eng,208.0,12438.0,264,2007-08-17,Liveright
26603.0,Tulips & Chimneys,E.E. Cummings/Richard S. Kennedy,4.38,871401657,9.78E+12,eng,208.0,1206.0,49,1996-08-17,Liveright Publishing Corp.
26638.0,Kokopelli: The Magic  Mirth  and Mischief of an Ancient Symbol,Dennis Slifer/R. Carlos Nakai,3.69,1423601742,9.78E+12,eng,240.0,19.0,4,2007-04-05,Gibbs Smith
26653.0,The Coal Tattoo,Silas House,4.04,345480058,9.78E+12,eng,368.0,1789.0,144,2005-08-30,Ballantine Books
26654.0,Clay s Quilt,Silas House,3.95,345450698,9.78E+12,eng,320.0,2685.0,235,2002-02-26,Ballantine Books
26666.0,Things Pondered: From the Heart of a Lesser Woman,Beth Moore,4.09,805427317,9.78E+12,en-US,160.0,283.0,24,2004-04-01,B Books
26670.0,Scholastic Success with 4th Grade Workbook,Terry Cooper,4.12,439569729,9.78E+12,en-US,416.0,8.0,0,2003-06-01,Teaching Resources
26673.0,The Punisher  Vol. 6: Confederacy of Dunces,Garth Ennis,4,785113444,9.78E+12,eng,144.0,289.0,11,2004-04-01,Marvel Comics Group
26689.0,Thunderbird Falls  (Walker Papers  #2),C.E. Murphy,3.85,373802358,9.78E+12,eng,408.0,5729.0,256,2006-04-25,Luna Books
26690.0,Coyote Dreams (Walker Papers  #3),C.E. Murphy,4,373802722,9.78E+12,eng,408.0,5810.0,200,2007-04-24,Luna Books
26695.0,Savage Anamoly: The Power of Spinoza?? Metaphysics and Politics,Antonio Negri/Michael Hardt,3.96,816636702,9.78E+12,eng,304.0,49.0,3,1999-12-01,Univ Of Minnesota Press
26696.0,Time for Revolution,Antonio Negri/Matteo Mandarini,3.7,826479316,9.78E+12,eng,271.0,45.0,2,2005-05-01,Bloomsbury Academic
26697.0,The Philosophy of Antonio Negri  Volume One: Resistance in Practice,Timothy S. Murphy/Abdul-Karim Mustapha,4.12,745323375,9.78E+12,eng,265.0,8.0,1,2005-07-20,Pluto Press
26722.0,Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,743270371,9.78E+12,en-US,432.0,38757.0,826,2006-10-10,Atria Books
26723.0,Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,1416542264,9.78E+12,eng,467.0,768.0,47,2007-08-28,Pocket Books
26725.0,Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,1585479004,9.78E+12,eng,462.0,10.0,1,2007-01-01,Center Point
26738.0,President Dad  Volume 2,Ju-Yeon Rhim,3.49,1595322353,9.78E+12,en-US,168.0,73.0,1,2005-03-08,TokyoPop
26748.0,Game of Shadows: Barry Bonds  BALCO  and the Steroids Scandal that Rocked Professional Sports,Mark Fainaru-Wada/Lance Williams,3.81,1592402682,9.78E+12,en-US,348.0,165.0,24,2007-03-01,Avery
26759.0,Dark Water,K?ji Suzuki/Glynne Walley,3.61,1932234225,9.78E+12,eng,279.0,2433.0,146,2006-06-06,Vertical
26766.0,Dark Water s Embrace (Mictlan  #1),Stephen Leigh,3.77,380794780,9.78E+12,eng,331.0,78.0,10,1998-03-01,Harper Voyager
26768.0,In Dark Waters,Mary Burton,3.81,373274483,9.78E+12,eng,249.0,95.0,10,2005-06-28,Silhouette Books
26779.0,Oswald Chambers  Abandoned to God: The Life Story of the Author of My Utmost for His Highest,David McCasland/Oswald Chambers,4.45,1572930500,9.78E+12,eng,352.0,1372.0,87,1998-09-01,Our Daily Bread Publishing
26780.0,Mandie and the Abandoned Mine (Mandie  #8),Lois Gladys Leppard,3.96,871239329,9.78E+12,eng,160.0,1369.0,17,1987-05-01,Bethany House Publishers
26784.0,Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets,Gregg Olsen,3.79,312982011,9.78E+12,eng,399.0,1458.0,98,2003-06-16,St. Martin s True Crime
26800.0,C++ Programmer s Notebook,Jim Keogh/John Shapley Gray,3,130887013,9.78E+12,eng,528.0,3.0,0,2001-08-16,Prentice Hall PTR
26805.0,The Sibley Field Guide to Birds of Western North America,David Allen Sibley,4.69,679451218,9.78E+12,en-US,473.0,730.0,36,2003-04-29,Alfred A. Knopf
26821.0,The National Geographic Society: 100 Years of Adventure & Discovery,C.D.B. Bryan,4.11,810982196,9.78E+12,en-US,528.0,10.0,2,2001-09-01,Abradale Books/Harry N. Abrams
26827.0,Park Profiles: Grand Canyon Country (Park Profiles),National Geographic Society,4.1,792270320,9.78E+12,eng,200.0,10.0,1,2010-01-19,National Geographic
26829.0,Canada s Incredible Coasts,Donald J. Crump/William R. Gray,3.71,870448293,9.78E+12,eng,199.0,7.0,0,1993-11-01,National Geographic Society
26832.0,Shout Out Loud! 2,Satosumi Takaguchi,3.95,1598163175,9.78E+12,eng,194.0,91.0,2,2006-08-01,Blu
26833.0,Shout Out Loud! 5,Satosumi Takaguchi,3.93,1598163205,9.78E+12,en-GB,192.0,83.0,6,2007-10-01,Blu
26835.0,Can t Win With You 1,Satosumi Takaguchi/Yukine Honami,3.57,1569708126,9.78E+12,eng,176.0,77.0,3,2007-08-15,Digital Manga Publishing
26836.0,?????????! (1) (????????????CL-DX),Satosumi Takaguchi/Satosumi Takaguchi,3.68,4048526456,9.78E+12,jpn,165.0,2.0,0,1996-02-01,?????? (Kadokawa Shoten)
26839.0,?????????! (2) (ASUKA COMICS CL-DX),Satosumi Takaguchi/Satosumi Takaguchi,3.95,4048527851,9.78E+12,jpn,178.0,2.0,0,1997-03-01,?????? (Kadokawa Shoten)
26841.0,Soups,Norman Kolpas/Allan Rosenberg/Chuck Williams/Laurie Wertz,3.88,783502508,9.78E+12,eng,108.0,17.0,2,1999-05-24,Time-Life Books
26842.0,Pies and Tarts,Chuck Williams/Laurie Wertz/John Phillip Carroll,3.82,783502001,9.78E+12,eng,108.0,18.0,2,1999-05-24,Time Life Medical
26853.0,The Fate of Reason: German Philosophy from Kant to Fichte,Frederick C. Beiser,4.52,067429503X,9.78E+12,eng,410.0,118.0,8,1993-10-15,Harvard University Press
26860.0,Michael s Golden Rules,Deloris Jordan/Roslyn M. Jordan/Michael Jordan/Kadir Nelson,3.93,689870167,9.78E+12,eng,32.0,83.0,22,2007-01-23,Simon  Schuster/Paula Wiseman Books
26871.0,Confessions of an Actor,Laurence Olivier,3.69,671417010,9.78E+12,eng,348.0,279.0,19,1982-12-31,Simon & Schuster
26904.0,For Lust of Knowing: The Orientalists and Their Enemies,Robert Irwin,3.72,140289232,9.78E+12,eng,304.0,10.0,0,2007-01-25,Penguin
26908.0,The Arabian Nightmare,Robert Irwin,3.84,1585672173,9.78E+12,eng,282.0,411.0,32,2002-04-30,Harry N. Abrams
26913.0,The Plot Against America,Philip Roth,3.77,224074539,9.78E+12,eng,391.0,337.0,47,2004-09-30,Jonathan Cape
26919.0,Continental Drift,Russell Banks,3.87,60854944,9.78E+12,eng,408.0,2824.0,299,2007-03-13,Harper Perennial Modern Classics
26920.0,The Darling,Russell Banks,3.78,60957352,9.78E+12,en-US,400.0,1986.0,246,2005-10-11,Harper Perennial
26922.0,Affliction,Russell Banks/Pierre Furlan,3.99,2742722807,9.78E+12,fre,486.0,63.0,1,1999-12-29,Babel
26930.0,Success Stories,Russell Banks,3.72,60927194,9.78E+12,en-US,192.0,155.0,11,1996-04-26,Harper Perennial
26931.0,Cloudsplitter,Russell Banks,3.91,60930861,9.78E+12,eng,758.0,3618.0,425,1999-01-27,Harper Perennial
26934.0,A Multitude of Sins,Richard Ford,3.75,037572656X,9.78E+12,eng,304.0,1183.0,74,2003-02-04,Vintage
26950.0,The Custom of the Country,Edith Wharton/Linda Wagner-Martin,4.03,143039709,9.78E+12,eng,370.0,7717.0,742,2006-09-28,Penguin Classics
26968.0,Quicksand,Nella Larsen,3.68,486451402,9.78E+12,eng,125.0,181.0,29,2006-09-15,Dover Publications
26973.0,Their Eyes Were Watching God,Zora Neale Hurston/Ruby Dee,3.91,60776536,9.78E+12,en-US,7.0,421.0,99,2004-11-23,Caedmon
26979.0,Novels and Stories,Zora Neale Hurston/Cheryl A. Wall,4.37,940450836,9.78E+12,eng,1054.0,564.0,30,1995-02-01,Library of America
26994.0,Plato on Knowledge and Reality,Nicholas P. White,3.67,915144220,9.78E+12,eng,272.0,6.0,0,1976-06-15,Hackett Publishing Company  Inc.
26996.0,A Companion to Plato s Republic,Nicholas P. White,3.67,915144921,9.78E+12,eng,288.0,25.0,0,1979-05-01,Hackett Publishing Company  Inc.
26999.0,Something Rotten (Thursday Next  #4),Jasper Fforde,4.16,014303541X,9.78E+12,eng,385.0,27382.0,1138,2005-07-26,Penguin Books
27000.0,Lost in a Good Book (Thursday Next  #2),Jasper Fforde,4.14,142004030,9.78E+12,eng,399.0,42454.0,2156,2004-02-04,Penguin Books
27001.0,The Well of Lost Plots (Thursday Next #3),Jasper Fforde,4.1,143034359,9.78E+12,eng,375.0,31540.0,1434,2004-08-03,Penguin Books
27002.0,First Among Sequels (Thursday Next  #5),Jasper Fforde,4.02,670038717,9.78E+12,eng,363.0,20630.0,1310,2007-07-24,Viking Adult
27003.0,The Eyre Affair (Thursday Next  #1),Jasper Fforde,3.91,142001805,9.78E+12,eng,374.0,97343.0,8068,2003-02-25,Penguin Books
27005.0,The Eyre Affair (Thursday Next  #1),Jasper Fforde,3.91,034073356X,9.78E+12,eng,373.0,3689.0,566,2001-07-19,Hodder and Stoughton
27006.0,Chop Shop (Bug Man  #2),Tim Downs,4.22,1582294011,9.78E+12,eng,352.0,923.0,75,2004-07-01,Howard Books
27009.0,Shoofly Pie (Bug Man  #1),Tim Downs,4.18,1582293082,9.78E+12,eng,371.0,1425.0,130,2003-07-01,Howard Books
27023.0,RG Veda  Vol. 01,CLAMP,3.72,1595324844,9.78E+12,eng,197.0,820.0,31,2005-04-12,Tokyopop
27036.0,Augustine,Henry Chadwick,3.71,192875345,9.78E+12,eng,128.0,14.0,3,1986-06-19,Oxford University Press  USA
27038.0,The Church in Ancient Society: From Galilee to Gregory the Great (History of the Christian Church),Henry Chadwick,4.19,199265771,9.78E+12,en-GB,744.0,15.0,1,2003-07-03,OUP Oxford
27039.0,East and West: The Making of a Rift in the Church from Apostolic Times until the Council of Florence (History of the Christian Church),Henry Chadwick,3.88,199280169,9.78E+12,en-US,316.0,4.0,1,2005-05-12,OUP Oxford
27049.0,Satan in Goray,Isaac Bashevis Singer/Jacob Sloan/Ruth R. Wisse,3.85,374524793,9.78E+12,eng,288.0,853.0,54,1996-07-31,Farrar  Straus and Giroux
27051.0,Lights Out,Peter Abrahams,3.65,345445783,9.78E+12,eng,352.0,208.0,16,2002-06-25,Fawcett Books
27052.0,Behind the Curtain (Echo Falls  #2),Peter Abrahams,3.9,60737042,9.78E+12,en-US,352.0,30.0,4,2006-04-25,HarperCollins
27054.0,Red Message,Peter Abrahams,3.12,380898039,9.78E+12,eng,320.0,8.0,2,1986-04-01,Avon Books
27059.0,Her Smoke Rose Up Forever,James Tiptree Jr.,4.21,1892391201,9.78E+12,eng,508.0,3190.0,325,2004-11-01,Tachyon Publications
27066.0,The Starry Rift,James Tiptree Jr.,3.81,312890214,9.78E+12,eng,250.0,232.0,25,1994-09-01,Orb Books
27091.0,Teaching to Transgress: Education as the Practice of Freedom,bell hooks,4.37,415908086,9.78E+12,eng,216.0,5162.0,325,1994-09-14,Routledge
27092.0,Desde mi cielo,Alice Sebold/Aurora Echevarr?a,3.81,307209431,9.78E+12,spa,336.0,28.0,3,2004-10-12,Debolsillo
27118.0,The Roman Empire,Colin      Wells,3.58,674777700,9.78E+12,en-US,384.0,110.0,7,1995-08-11,Harvard University Press
27126.0,Bitter Is the New Black: Confessions of a Condescending  Egomaniacal  Self-Centered Smartass  Or  Why You Should Never Carry A Prada Bag to the Unemployment Office,Jen Lancaster,3.9,451217608,9.78E+12,eng,400.0,44607.0,4114,2006-03-07,NAL
27149.0,Economics,Paul Krugman/Robin Wells,3.99,716799561,9.78E+12,eng,1088.0,120.0,5,2007-04-06,Worth Publishers
27150.0,Development  Geography  and Economic Theory,Paul Krugman,4,026261135X,9.78E+12,eng,127.0,81.0,3,1997-08-21,MIT Press
27151.0,Pop Internationalism,Paul Krugman,3.68,262611333,9.78E+12,eng,221.0,310.0,16,1997-02-24,MIT Press
27167.0,An Unquiet Grave (Louis Kincaid  #7),P.J. Parrish,4.13,786016078,9.78E+12,eng,384.0,614.0,68,2006-02-01,Pinnacle
27168.0,Island Of Bones (Louis Kincaid  #5),P.J. Parrish,4.02,786016051,9.78E+12,eng,384.0,586.0,62,2004-01-01,Pinnacle
27170.0,Dead Of Winter (Louis Kincaid  #2),P.J. Parrish,3.95,786011890,9.78E+12,eng,416.0,773.0,86,2001-01-01,Pinnacle
27171.0,Thicker Than Water (Louis Kincaid  #4),P.J. Parrish,4.09,786014202,9.78E+12,eng,380.0,414.0,37,2003-01-01,Pinnacle
27189.0,Teleportation: From Star Trek to Tesla,Commander X/Tim R. Swartz,2.83,1892062437,9.78E+12,eng,139.0,2.0,1,2012-08-20,Inner Light - Global Communications
27194.0,Pictures Showing What Happens on Each Page of Thomas Pynchon s Novel Gravity s Rainbow,Zak Smith/Steve Erickson,4.1,977312798,9.78E+12,en-GB,784.0,490.0,41,2006-11-30,Tin House Books
27200.0,Sailing the Wine-Dark Sea: Why the Greeks Matter,Thomas Cahill,3.77,385495544,9.78E+12,eng,352.0,2470.0,233,2004-07-27,Anchor
27204.0,The Gospel According to Luke,Anonymous/Thomas Cahill,4.64,802136184,9.78E+12,eng,81.0,169.0,17,1999-10-29,Grove Press
27208.0,The Third Policeman,Flann O Brien/Denis Donoghue,4.01,156478214X,9.78E+12,eng,200.0,12452.0,1179,1999-03-01,Dalkey Archive Press
27222.0,The Landmark Thucydides: A Comprehensive Guide to the Peloponnesian War,Thucydides/Robert B. Strassler/Richard Crawley/Victor Davis Hanson,3.9,684827905,9.78E+12,eng,713.0,1751.0,170,1998-09-10,Free Press
27236.0,Six Haunted Hairdos (The Hamlet Chronicles  #2),Gregory Maguire/Elaine Clayton,3.53,64407209,9.78E+12,eng,176.0,92.0,7,1999-08-18,HarperCollins
27243.0,Dancing in the Flames: The Dark Goddess in the Transformation of Consciousness,Marion Woodman/Elinor Dickson,4.24,1570623139,9.78E+12,eng,256.0,375.0,24,1997-05-06,Shambhala
27247.0,The Complete Book of Home  Site and Office Security: Selecting  Installing and Troubleshooting Systems and Devices,Bill   Phillips,3.5,71467440,9.78E+12,eng,309.0,2.0,0,2006-08-01,McGraw-Hill Education
27252.0,Pope Joan,Donna Woolfolk Cross,4.08,345416260,9.78E+12,eng,422.0,56471.0,3809,2009-06-09,Ballantine Books (NY)
27253.0,Pope Joan: Translated & Adapted from the Greek,Emmanuel Rhoides/Lawrence Durrell,3.92,720610656,9.78E+12,eng,200.0,266.0,19,2000-03-01,Peter Owen Publishers
27266.0,Glass Houses (The Morganville Vampires  #1),Rachel Caine,3.92,451219945,9.78E+12,eng,239.0,83997.0,3992,2006-10-03,NAL Jam
27269.0,The Glass House (Captain Lacey  #3),Ashley Gardner,4.04,425199436,9.78E+12,eng,256.0,1123.0,62,2004-12-07,Berkley
27277.0,Glass House,Philip Johnson/Toshio Nakamura,4,1580931863,9.78E+12,eng,256.0,14.0,2,2007-05-10,The Monacelli Press
27293.0,The Echo of Greece,Edith Hamilton,4.09,393002314,9.78E+12,eng,224.0,29.0,3,1964-02-17,W.W. Norton
27295.0,Three Greek Plays: Prometheus Bound/Agamemnon/The Trojan Women,Euripides/Aeschylus/Edith Hamilton,4.06,393002039,9.78E+12,en-US,240.0,77.0,13,1958-11-28,W.W. Norton & Company
27297.0,The Analects,Confucius/D.C. Lau,3.83,140443487,9.78E+12,eng,249.0,12131.0,319,1979-09-27,Penguin Books Ltd
27298.0,The Twentieth Wife (Taj Mahal Trilogy  #1),Indu Sundaresan,4.04,743428188,9.78E+12,en-US,380.0,11380.0,1253,2003-02-18,Washington Square Press
27299.0,La Emperatriz tras el velo (Trilog?a Taj Mahal  #1),Indu Sundaresan/Alberto Coscarelli,4.04,8425337607,9.79E+12,spa,382.0,2.0,1,2003-04-30,Grijalbo Mondadori Sa
27303.0,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,3.87,345384563,9.78E+12,eng,496.0,1343.0,144,1994-08-09,Ballantine Books
27304.0,Buddha,Karen Armstrong,3.89,143034367,9.78E+12,eng,240.0,3783.0,286,2004-09-28,Penguin Books
27306.0,Islam: A Short History,Karen Armstrong,4.02,081296618X,9.78E+12,eng,230.0,7660.0,448,2002-08-06,Modern Library
27308.0,The Spiral Staircase: My Climb Out of Darkness,Karen Armstrong,3.99,385721277,9.78E+12,eng,306.0,5755.0,575,2005-02-22,Anchor
27309.0,The Battle for God: A History of Fundamentalism,Karen Armstrong,3.93,345391691,9.78E+12,eng,480.0,5677.0,254,2001-01-30,Ballantine Books
27310.0,Muhammad: A Biography of the Prophet,Karen Armstrong,4.15,62508865,9.78E+12,eng,304.0,4978.0,258,1993-09-10,HarperOne
27313.0,The Analects of Confucius: A Philosophical Translation,Confucius/Henry Rosemont Jr./Roger T. Ames,3.83,345434072,9.78E+12,eng,352.0,180.0,16,1999-09-07,Ballantine Books
27315.0,Analects,Confucius/Edward Slingerland,3.83,872206351,9.78E+12,eng,312.0,115.0,17,2003-09-15,Hackett Publishing Company  Inc.
27323.0,Hiroshima,John Hersey,3.97,679721037,9.78E+12,eng,152.0,52567.0,2358,1989-03-04,Vintage
27326.0,The Wall,John Hersey,4.28,394756967,9.78E+12,eng,640.0,1829.0,57,1988-03-12,Vintage Books
27333.0,Silent Spring,Rachel Carson/Linda Lear/Edward O. Wilson,3.97,618249060,9.78E+12,eng,378.0,30281.0,1694,2002-10-22,Mariner Books
27345.0,The House of Life: Rachel Carson at Work,Paul Brooks/Rachel Carson,3.95,395517427,9.78E+12,eng,350.0,10.0,1,1989-10-18,Mariner Books
27347.0,Under the Sea Wind (Nature Classic),Rachel Carson/Bob Hines,4.14,140253807,9.78E+12,eng,320.0,18.0,4,1996-04-01,Penguin
27356.0,Black Meets White,Justine Korman Fontes/Geoff Waring,3.5,763619337,9.78E+12,en-US,24.0,50.0,11,2005-07-12,Candlewick Press
27363.0,Back Bay (Peter Fallon  #1),William Martin,3.91,446363162,9.78E+12,eng,532.0,1614.0,173,1992-07-01,Grand Central Publishing
27368.0,Letters from the Bay of Islands: The Story of Marianne Williams,Marianne Williams/Caroline Fitzgerald,3.72,143019295,9.78E+12,eng,270.0,24.0,2,2004-01-01,Penguin Books
27385.0,"Since ""Silent Spring""",Frank  Graham,3.78,449231410,9.78E+12,eng,0.0,1.0,0,1974-06-12,Fawcett
27397.0,A Civil Action,Jonathan Harr,3.97,679772677,9.78E+12,eng,512.0,13628.0,754,1996-08-27,Vintage
27398.0,The Lost Painting,Jonathan Harr,3.74,375759867,9.78E+12,en-US,320.0,24619.0,765,2006-11-07,Random House Trade Paperbacks
27399.0,The Lost Painting,Jonathan Harr,3.74,375431535,9.78E+12,eng,368.0,5.0,0,2005-11-01,Random House Large Print
27404.0,Gideon s Trumpet: How One Man  a Poor Prisoner  Took His Case to the Supreme Court-And Changed the Law of the United States,Anthony  Lewis,3.91,679723129,9.78E+12,eng,288.0,2264.0,185,1989-04-23,Vintage
27410.0,The Library of Greek Mythology,Apollodorus/Robin Hard,3.98,192839241,9.78E+12,eng,336.0,1047.0,34,1999-02-25,Oxford University Press
27411.0,The Library 1  Books 1-3.9,Apollodorus/James George Frazer,3.93,674991354,9.78E+12,mul,464.0,21.0,2,1921-01-01,Harvard University Press (Cambridge  MA)/Wm Heinemann Ltd. (London)
27413.0,The Library of Apollodorus: Gods and Heroes of the Greeks,Apollodorus/Selwyn Reginald Cudjoe/Leonard Baskin,3.98,870232061,9.78E+12,eng,311.0,11.0,1,1986-09-01,University of Massachusetts Press
27415.0,Apollodorus  Library and Hyginus  Myths: Two Handbooks of Greek Mythology,Apollodorus/Hyginus/R. Scott Smith/Stephen M. Trzaskoma,3.98,872208206,9.78E+12,eng,328.0,20.0,2,2007-03-01,Hackett Publ. Co Inc
27416.0,Mythographi Graeci 1: Apollodori Bibliotheca  Apollodori epitoma  Procli excerpta ex cycli epici carminibus  Pediasmi libellus de duodecim Herculis...Graecorum et Romanorum Teubneriana,Apollodorus/Richard Wagner,0,3598715439,9.78E+12,grc,335.0,0.0,0,1998-07-15,K.G. Saur Verlag
27418.0,Theogony / Works and Days,Hesiod/M.L. West,3.75,192839411,9.78E+12,eng,79.0,9276.0,163,1999-05-13,Oxford University Press
27419.0,The Works and Days/Theogony,Hesiod,3.75,1419188518,9.78E+12,eng,48.0,3.0,0,2004-06-17,Kessinger Publishing
27420.0,Theogony/Works and Days/Shield,Hesiod/Apostolos N. Athanassakis,3.97,801879841,9.78E+12,eng,192.0,83.0,4,2004-06-28,Johns Hopkins University Press
27421.0,The Works and Days/Theogony/The Shield of Herakles,Hesiod/Richmond Lattimore,3.97,472081616,9.78E+12,eng,256.0,90.0,8,1991-11-15,University of Michigan Press
27422.0,The Poems,Hesiod/R.M. Frazer/Mary Sue Roniger,3.75,806118466,9.78E+12,eng,160.0,105.0,7,1983-05-15,University of Oklahoma Press
27423.0,Theogonia  Opera et Dies  Scutum  Fragmenta Selecta (Classical Texts),Hesiod/Friedrich Solmsen/Reinholdo Merkelbach,4.06,198140711,9.78E+12,eng,282.0,9.0,1,1990-09-13,Clarendon Press
27424.0,Works of Hesiod and the Homeric Hymns,Hesiod/Daryl Hine,3.73,226329658,9.78E+12,eng,230.0,34.0,4,2005-01-15,University of Chicago Press
27425.0,The Georgics of Virgil,Virgil/David Ferry,3.85,374530319,9.78E+12,eng,224.0,85.0,12,2006-05-02,Farrar  Straus & Giroux
27426.0,The Death of Virgil,Hermann Broch/Jean Starr Untermeyer,4.19,679755489,9.78E+12,eng,496.0,794.0,65,1995-01-15,Vintage
27427.0,The Eclogues of Virgil,Virgil/David Ferry,3.91,374526966,9.78E+12,eng,112.0,74.0,12,2000-06-15,Farrar  Straus & Giroux
27428.0,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,Phillip Lopate,4.19,385422989,9.78E+12,eng,777.0,48.0,4,1994-01-01,Anchor Books
27432.0,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,Phillip Lopate,4.19,038542339X,9.78E+12,eng,777.0,2136.0,108,1997-01-15,Anchor
27434.0,Waterfront: A Walk Around Manhattan,Phillip Lopate,3.71,385497148,9.78E+12,eng,450.0,254.0,34,2005-05-10,Anchor
27438.0,The DC Comics Encyclopedia,Scott Beatty/Robert Greenberger/Phil Jimenez/Daniel  Wallace,4.29,075660592X,9.78E+12,eng,352.0,125.0,6,2004-10-04,DK Publishing
27440.0,The Marvel Encyclopedia,Tom DeFalco/Peter Sanderson/Michael Teitelbaum/Daniel  Wallace/Tom Brevoort/Andrew Darling,4.37,756623588,9.78E+12,eng,352.0,1049.0,43,2006-10-16,DK
27445.0,Reinventing Jesus: How Contemporary Skeptics Miss the Real Jesus and Mislead Popular Culture,J. Ed Komoszewski/Daniel B. Wallace/M. James Sawyer,4.2,082542982X,9.78E+12,en-US,347.0,225.0,21,2006-05-09,Kregel Publications
27451.0,The Great Gatsby,F. Scott Fitzgerald/Matthew J. Bruccoli,3.91,684801523,9.78E+12,eng,216.0,9844.0,1050,1995-06-01,Scribner
27456.0,Daniel Deronda,George Eliot/Earl L. Dachslager/George Stade,3.84,1593082908,9.78E+12,eng,784.0,206.0,47,2005-01-30,Barnes  Noble Classics
27457.0,King Leopold s Ghost,Adam Hochschild,4.15,618711678,9.78E+12,eng,384.0,102.0,20,2006-04-01,Mariner Books
27473.0,The End of Days (The Earth Chronicles  #7),Zecharia Sitchin,4.08,61238236,9.78E+12,eng,336.0,489.0,36,2007-04-03,William Morrow
27485.0,Mating in Captivity: Reconciling the Erotic and the Domestic,Esther Perel,4.15,60753633,9.78E+12,eng,272.0,10138.0,994,2006-09-05,Harper
27486.0,The Mating Mind: How Sexual Choice Shaped the Evolution of Human Nature,Geoffrey Miller,4.1,038549517X,9.78E+12,eng,528.0,2144.0,89,2001-04-17,Anchor Books
27491.0,The Evolution Of Desire: Strategies of Human Mating,David M. Buss,4.08,046500802X,9.78E+12,en-GB,354.0,1459.0,78,2003-06-26,Basic Books
27500.0,Middlesex,Jeffrey Eugenides,4,965045641,9.78E+12,eng,529.0,1081.0,228,2002-09-04,Farrar  Straus and Giroux
27503.0,The Liberated Bride,A.B. Yehoshua/Hillel Halkin,3.77,156030160,9.78E+12,en-US,576.0,457.0,44,2004-10-04,Mariner Books
27507.0,Plan of Attack,Bob Woodward/Alice Mayhew,3.68,743255488,9.78E+12,eng,480.0,4603.0,121,2004-10-11,Simon & Schuster
27511.0,The Commanders,Bob Woodward,3.71,743234758,9.78E+12,eng,400.0,527.0,26,2002-01-01,Simon & Schuster
27514.0,Veil: The Secret Wars of the CIA 1981-1987,Bob Woodward,3.67,743274032,9.78E+12,eng,592.0,758.0,48,2005-07-01,Simon & Schuster
27515.0,Shadow: Five Presidents and the Legacy of Watergate,Bob Woodward,3.72,684852632,9.78E+12,eng,608.0,1035.0,42,2000-06-06,Simon & Schuster
27516.0,The Brethren: Inside the Supreme Court,Bob Woodward/Scott Armstrong,4.11,743274024,9.78E+12,eng,592.0,3841.0,189,2005-07-01,Simon & Schuster
27520.0,Katy and the Big Snow (Book & Cassette),Virginia Lee Burton,4.24,395959918,9.78E+12,eng,40.0,0.0,0,1999-08-30,Houghton Mifflin Harcourt
27523.0,Left Behind (Left Behind  #1),Tim LaHaye/Jerry B. Jenkins,3.83,842342702,9.78E+12,eng,342.0,189090.0,3293,2000-09-01,Tyndale House Publishers
27525.0,Armageddon: The Cosmic Battle of the Ages (Left Behind  #11),Tim LaHaye/Jerry B. Jenkins,4.03,842332367,9.78E+12,eng,395.0,15869.0,248,2003-11-18,Tyndale House Publishers
27526.0,Desecration (Left Behind  #9),Tim LaHaye/Jerry B. Jenkins,4.01,842332294,9.78E+12,eng,432.0,21603.0,261,2002-05-20,Tyndale House Publishers
27528.0,Nicolae (Left Behind  #3),Tim LaHaye/Jerry B. Jenkins,3.96,078622469X,9.78E+12,eng,530.0,30129.0,566,2005-12-03,Thorndike Press
27533.0,Banker to the Poor: Micro-Lending and the Battle Against World Poverty,Muhammad Yunus/Alan Jolis,4.09,1586481983,9.78E+12,eng,289.0,7776.0,737,2003-10-16,PublicAffairs
27537.0,Working with Emotional Intelligence,Daniel Goleman,3.81,553378589,9.78E+12,eng,400.0,3265.0,187,2000-01-04,Bantam
27539.0,On Intelligence,Jeff Hawkins/Sandra Blakeslee,4.12,805078533,9.78E+12,eng,261.0,5347.0,396,2005-08-01,St. Martin s Griffin
27540.0,The Emotional Intelligence Quick Book: Everything You Need to Know to Put Your EQ to Work,Travis Bradberry/Jean Greaves/Patrick Lencioni,3.52,743273265,9.78E+12,en-US,185.0,708.0,68,2005-06-07,Touchstone
27541.0,Financial Intelligence: A Manager s Guide to Knowing What the Numbers Really Mean,Karen Berman/Joe Knight/John  Case,4.12,1591397642,9.78E+12,eng,272.0,1870.0,92,2006-01-01,Harvard Business Review Press
27543.0,Artificial Intelligence: A Modern Approach,Stuart Russell/Peter Norvig,4.17,137903952,9.78E+12,eng,1132.0,2689.0,79,2002-12-20,Prentice Hall
27548.0,"Most Likely to Succeed at Work: How Work Is Just Like High School -- Crib Notes for Getting Along and Getting Ahead Amidst Bullies  Teachers  Pets  Cheerleaders  and Other Members of the ""Class""",Wilma Davidson/Jack   Dougherty,3.45,312317085,9.78E+12,eng,224.0,11.0,1,2003-06-05,St. Martin s Press
